timestamp,power1_average_uw,temp1_input_mc,freq1_input_hz,gpu_busy_percent
2026-07-10T01:58:30.615844795+02:00,120004000,64000,2900000000,1
2026-07-10T01:58:31.623107558+02:00,119077000,64000,2900000000,1
2026-07-10T01:58:32.631739269+02:00,119091000,63000,2900000000,1
2026-07-10T01:58:33.642032080+02:00,119087000,63000,2900000000,1
2026-07-10T01:58:34.654941872+02:00,119091000,64000,2900000000,1
2026-07-10T01:58:35.665316283+02:00,119049000,64000,2900000000,1
2026-07-10T01:58:36.672848163+02:00,118097000,64000,2900000000,1
2026-07-10T01:58:37.682479630+02:00,118033000,64000,2900000000,1
2026-07-10T01:58:38.691932829+02:00,119043000,64000,2900000000,1
2026-07-10T01:58:39.703862124+02:00,119082000,64000,2900000000,1
2026-07-10T01:58:40.716095984+02:00,119093000,63000,2900000000,1
2026-07-10T01:58:41.728055918+02:00,119094000,64000,2900000000,1
2026-07-10T01:58:42.738935959+02:00,120002000,63000,2900000000,1
2026-07-10T01:58:43.747872698+02:00,119099000,63000,2900000000,1
2026-07-10T01:58:44.757823220+02:00,120000000,64000,2900000000,1
2026-07-10T01:58:45.767463746+02:00,120008000,63000,2900000000,1
2026-07-10T01:58:46.778638815+02:00,120005000,63000,2900000000,1
2026-07-10T01:58:47.790817597+02:00,120000000,63000,2900000000,1
2026-07-10T01:58:48.801688501+02:00,119036000,63000,2900000000,1
2026-07-10T01:58:49.811632932+02:00,118042000,63000,2900000000,1
2026-07-10T01:58:50.822455872+02:00,119050000,64000,2900000000,1
2026-07-10T01:58:51.834238409+02:00,119080000,64000,2900000000,1
2026-07-10T01:58:52.844634985+02:00,119094000,64000,2900000000,1
2026-07-10T01:58:53.854686737+02:00,120002000,63000,2900000000,1
2026-07-10T01:58:54.865676053+02:00,119098000,64000,2900000000,1
2026-07-10T01:58:55.875602669+02:00,120006000,64000,2900000000,1
2026-07-10T01:58:56.886851463+02:00,120008000,64000,2900000000,1
2026-07-10T01:58:57.896628226+02:00,120005000,64000,2900000000,1
2026-07-10T01:58:58.908460602+02:00,120003000,64000,2900000000,1
2026-07-10T01:58:59.919875230+02:00,119012000,64000,2900000000,1
2026-07-10T01:59:00.929942512+02:00,119026000,64000,2900000000,1
2026-07-10T01:59:01.938320028+02:00,118074000,64000,2900000000,1
2026-07-10T01:59:02.944164758+02:00,118074000,64000,2900000000,1
2026-07-10T01:59:03.956818451+02:00,119054000,64000,2900000000,1
2026-07-10T01:59:04.969349374+02:00,119084000,64000,2900000000,1
2026-07-10T01:59:05.980953453+02:00,119091000,64000,2900000000,1
2026-07-10T01:59:06.992091330+02:00,119096000,64000,2900000000,1
2026-07-10T01:59:08.003143249+02:00,120002000,64000,2900000000,1
2026-07-10T01:59:09.012066393+02:00,120002000,64000,2900000000,1
2026-07-10T01:59:10.024823269+02:00,119099000,64000,2900000000,1
2026-07-10T01:59:11.037004287+02:00,119047000,64000,2900000000,1
2026-07-10T01:59:12.047035600+02:00,118039000,63000,2900000000,1
2026-07-10T01:59:13.053904815+02:00,118080000,64000,2900000000,1
2026-07-10T01:59:14.063507679+02:00,118066000,64000,2900000000,1
2026-07-10T01:59:15.072628821+02:00,119051000,64000,2900000000,1
2026-07-10T01:59:16.082885575+02:00,119088000,64000,2900000000,1
2026-07-10T01:59:17.092854876+02:00,119098000,64000,2900000000,1
2026-07-10T01:59:18.103572051+02:00,119081000,63000,2900000000,1
2026-07-10T01:59:19.113190566+02:00,120006000,64000,2900000000,1
2026-07-10T01:59:20.123676900+02:00,119097000,63000,2900000000,1
2026-07-10T01:59:21.133079964+02:00,119070000,64000,2900000000,1
2026-07-10T01:59:22.142775530+02:00,119096000,64000,2900000000,1
2026-07-10T01:59:23.153834704+02:00,119070000,64000,2900000000,1
2026-07-10T01:59:24.164114543+02:00,119003000,64000,2900000000,1
2026-07-10T01:59:25.173233361+02:00,118077000,63000,2900000000,1
2026-07-10T01:59:26.187498399+02:00,119022000,63000,2900000000,1
2026-07-10T01:59:27.198514469+02:00,119061000,63000,2900000000,1
2026-07-10T01:59:28.209790398+02:00,119088000,64000,2900000000,1
2026-07-10T01:59:29.219517857+02:00,120001000,64000,2900000000,1
2026-07-10T01:59:30.229711679+02:00,120006000,64000,2900000000,1
2026-07-10T01:59:31.241908049+02:00,120002000,64000,2900000000,1
2026-07-10T01:59:32.251748539+02:00,119080000,64000,2900000000,1
2026-07-10T01:59:33.260132139+02:00,119047000,64000,2900000000,1
2026-07-10T01:59:34.269620170+02:00,119048000,64000,2900000000,1
2026-07-10T01:59:35.277029954+02:00,119075000,64000,2900000000,1
2026-07-10T01:59:36.286898089+02:00,119088000,64000,2900000000,1
2026-07-10T01:59:37.295684417+02:00,119097000,64000,2900000000,1
2026-07-10T01:59:38.307598956+02:00,119098000,64000,2900000000,1
2026-07-10T01:59:39.318065562+02:00,120001000,64000,2900000000,1
2026-07-10T01:59:40.330450792+02:00,119094000,64000,2900000000,1
2026-07-10T01:59:41.341707865+02:00,119098000,64000,2900000000,1
2026-07-10T01:59:42.352490901+02:00,119099000,64000,2900000000,1
2026-07-10T01:59:43.363905442+02:00,120011000,64000,2900000000,1
2026-07-10T01:59:44.374764656+02:00,119098000,64000,2900000000,1
2026-07-10T01:59:45.385962293+02:00,119099000,64000,2900000000,1
2026-07-10T01:59:46.396939618+02:00,120000000,64000,2900000000,1
2026-07-10T01:59:47.408543911+02:00,119099000,64000,2900000000,1
2026-07-10T01:59:48.418879581+02:00,119098000,64000,2900000000,1
2026-07-10T01:59:49.429996290+02:00,120000000,64000,2900000000,1
2026-07-10T01:59:50.440680412+02:00,119098000,64000,2900000000,1
2026-07-10T01:59:51.449740236+02:00,119097000,64000,2900000000,1
2026-07-10T01:59:52.461858555+02:00,119099000,64000,2900000000,1
2026-07-10T01:59:53.471947222+02:00,119099000,64000,2900000000,1
2026-07-10T01:59:54.483057489+02:00,119099000,64000,2900000000,1
2026-07-10T01:59:55.492960723+02:00,119098000,64000,2900000000,1
2026-07-10T01:59:56.503538147+02:00,119096000,64000,2900000000,1
2026-07-10T01:59:57.515558224+02:00,119099000,64000,2900000000,1
2026-07-10T01:59:58.525723101+02:00,119098000,64000,2900000000,1
2026-07-10T01:59:59.537255083+02:00,119098000,64000,2900000000,1
2026-07-10T02:00:00.548731917+02:00,119098000,64000,2900000000,1
2026-07-10T02:00:01.559673012+02:00,119098000,64000,2900000000,1
2026-07-10T02:00:02.572404461+02:00,119098000,64000,2900000000,1
2026-07-10T02:00:03.584238945+02:00,119098000,64000,2900000000,1
2026-07-10T02:00:04.594408722+02:00,120000000,64000,2900000000,1
2026-07-10T02:00:05.602274881+02:00,119099000,64000,2900000000,1
2026-07-10T02:00:06.610532346+02:00,119096000,63000,2900000000,1
2026-07-10T02:00:07.620861104+02:00,120000000,64000,2900000000,1
2026-07-10T02:00:08.629977059+02:00,119098000,64000,2900000000,1
2026-07-10T02:00:09.641022329+02:00,119096000,64000,2900000000,1
2026-07-10T02:00:10.652809521+02:00,120000000,64000,2900000000,1
2026-07-10T02:00:11.665989378+02:00,119098000,64000,2900000000,1
2026-07-10T02:00:12.676721977+02:00,119099000,64000,2900000000,1
2026-07-10T02:00:13.687012871+02:00,120000000,64000,2900000000,1
2026-07-10T02:00:14.699175137+02:00,119098000,64000,2900000000,1
2026-07-10T02:00:15.709562621+02:00,119098000,63000,2900000000,1
2026-07-10T02:00:16.720648300+02:00,119099000,63000,2900000000,1
2026-07-10T02:00:17.729517423+02:00,120000000,64000,2900000000,1
2026-07-10T02:00:18.741579413+02:00,119099000,64000,2900000000,1
2026-07-10T02:00:19.751569148+02:00,120001000,64000,2900000000,1
